tick,loss,loss_delta,in_transit
415,610062,0,238761
416,610062,0,238761
417,610062,0,236763
418,610062,0,240759
419,610062,0,240759
420,610062,0,238761
421,610062,0,238761
422,610062,0,236763
423,610062,0,236763
424,610062,0,234765
425,610062,0,232767
426,610062,0,232767
427,610062,0,229770
428,610062,0,225774
429,610062,0,225774
430,610062,0,219780
431,610062,0,226773
432,610062,0,227772
433,610062,0,227772
434,610062,0,227772
435,610062,0,213786
436,610062,0,227772
437,610062,0,227772
438,608064,-1998,222777
439,608064,0,231768
440,608064,0,228771
441,608064,0,234765
442,608064,0,234765
443,606066,-1998,233766
444,606066,0,231768
445,606066,0,230769
446,606066,0,229770
447,606066,0,231768
448,606066,0,223776
449,606066,0,215784
450,606066,0,208791
451,606066,0,216783
452,606066,0,216783
453,606066,0,216783
454,606066,0,213786
455,606066,0,214785
456,606066,0,211788
457,606066,0,213786
458,606066,0,208791
459,606066,0,221778
460,596076,-9990,200799
461,596076,0,212787
462,596076,0,212787
463,596076,0,208791
464,596076,0,209790
465,596076,0,217782
466,596076,0,217782
467,596076,0,215784
468,596076,0,219780
469,596076,0,217782
470,596076,0,216783
471,596076,0,211788
472,596076,0,212787
473,596076,0,210789
474,596076,0,209790
475,596076,0,198801
476,596076,0,212787
477,596076,0,212787
478,596076,0,212787
479,596076,0,205794
480,596076,0,208791
481,596076,0,223776
482,596076,0,223776
483,596076,0,223776
484,596076,0,223776
485,596076,0,220779
486,596076,0,227772
487,596076,0,222777
488,596076,0,227772
489,596076,0,228771
490,596076,0,228771
491,596076,0,228771
492,596076,0,233766
493,596076,0,234765
494,596076,0,225774
495,596076,0,232767
496,588084,-7992,226773
497,588084,0,234765
498,588084,0,229770
499,588084,0,230769
500,588084,0,227772
501,588084,0,225774
502,588084,0,229770
503,588084,0,229770
504,588084,0,229770
505,588084,0,229770
506,588084,0,225774
507,588084,0,220779
508,588084,0,220779
509,588084,0,220779
510,588084,0,218781
511,588084,0,220779
512,588084,0,217782
513,588084,0,214785
514,588084,0,214785
515,588084,0,214785
516,588084,0,208791
517,588084,0,221778
518,588084,0,221778
519,588084,0,218781
520,588084,0,218781
521,588084,0,218781
522,588084,0,208791
523,588084,0,214785
524,588084,0,215784
525,588084,0,211788
526,584088,-3996,200799
527,584088,0,210789
528,584088,0,211788
529,584088,0,218781
530,584088,0,218781
531,584088,0,216783
532,580092,-3996,213786
533,580092,0,213786
534,580092,0,209790
535,580092,0,210789
536,580092,0,213786
537,580092,0,211788
538,580092,0,213786
539,580092,0,209790
540,580092,0,209790
541,580092,0,221778
542,580092,0,215784
543,580092,0,218781
544,580092,0,214785
545,580092,0,214785
546,580092,0,212787
547,580092,0,214785
548,580092,0,210789
549,580092,0,211788
550,580092,0,211788
551,580092,0,211788
552,570102,-9990,197802
553,570102,0,204795
554,570102,0,204795
555,570102,0,201798
556,570102,0,201798
557,570102,0,197802
558,570102,0,206793
559,570102,0,206793
560,570102,0,203796
561,570102,0,203796
562,570102,0,208791
563,570102,0,207792
564,570102,0,207792
565,570102,0,206793
566,570102,0,206793
567,570102,0,205794
568,570102,0,205794
569,570102,0,203796
